"geoid","GEO.display-label","occ","oou","rou","mhi_occ","mhi_oou","mhi_rou","mhc_occ","mhc_oou","mhc_rou"
"25001010100","Census Tract 101, Barnstable County, Massachusetts",1782,1165,617,36958,56484,25128,1153,1504,990
"25001010206","Census Tract 102.06, Barnstable County, Massachusetts",1548,1278,270,45735,53611,22045,922,929,916
"25001010208","Census Tract 102.08, Barnstable County, Massachusetts",820,676,144,,,,1007,1097,885
"25001010304","Census Tract 103.04, Barnstable County, Massachusetts",961,802,159,72264,73839,61283,1088,1105,1055
"25001010306","Census Tract 103.06, Barnstable County, Massachusetts",1330,1119,211,52303,56769,43375,1063,1043,1137
"25001010400","Census Tract 104, Barnstable County, Massachusetts",1529,1137,392,48218,76190,26700,1163,1477,1063
"25001010500","Census Tract 105, Barnstable County, Massachusetts",1352,1123,229,69154,84201,14301,1232,1488,436
"25001010600","Census Tract 106, Barnstable County, Massachusetts",1538,1240,298,67781,74643,21786,1100,1267,857
"25001010700","Census Tract 107, Barnstable County, Massachusetts",1278,1060,218,66429,82422,30729,1183,1175,1222
"25001010800","Census Tract 108, Barnstable County, Massachusetts",2257,1880,377,72426,82407,22401,1217,1280,804
"25001010900","Census Tract 109, Barnstable County, Massachusetts",2015,1604,411,63277,68478,39028,1149,1182,1090
"25001011002","Census Tract 110.02, Barnstable County, Massachusetts",1800,1453,347,59613,70993,33466,1242,1391,998
"25001011100","Census Tract 111, Barnstable County, Massachusetts",1957,1677,280,76080,79926,70889,1559,1596,1239
"25001011200","Census Tract 112, Barnstable County, Massachusetts",1673,1394,279,66140,67902,34013,1130,1149,1076
"25001011300","Census Tract 113, Barnstable County, Massachusetts",1337,1213,124,66995,81397,17794,1094,1130,985
"25001011400","Census Tract 114, Barnstable County, Massachusetts",1501,1313,188,62578,64734,17132,1050,1029,1156
"25001011500","Census Tract 115, Barnstable County, Massachusetts",1832,1303,529,46111,53007,21589,1022,1046,895
"25001011600","Census Tract 116, Barnstable County, Massachusetts",1252,919,333,41444,53413,19112,1046,1109,968
"25001011700","Census Tract 117, Barnstable County, Massachusetts",887,699,188,57050,73185,24833,987,994,974
"25001011801","Census Tract 118.01, Barnstable County, Massachusetts",1292,1155,137,53769,62375,45186,1186,1208,861
"25001011802","Census Tract 118.02, Barnstable County, Massachusetts",1728,1570,158,65300,65313,65278,1419,1438,1370
"25001012001","Census Tract 120.01, Barnstable County, Massachusetts",2795,2279,516,52917,57225,34477,1298,1331,1158
"25001012002","Census Tract 120.02, Barnstable County, Massachusetts",1376,711,665,44272,61734,39542,966,1022,944
"25001012101","Census Tract 121.01, Barnstable County, Massachusetts",2324,1779,545,62594,61587,66122,1227,1066,1386
"25001012102","Census Tract 121.02, Barnstable County, Massachusetts",1360,1015,345,59716,70536,41705,1107,1155,1039
"25001012200","Census Tract 122, Barnstable County, Massachusetts",2084,1763,321,,,,1628,1655,1526
"25001012502","Census Tract 125.02, Barnstable County, Massachusetts",1594,917,677,53030,60144,24708,1210,1415,1077
"25001012601","Census Tract 126.01, Barnstable County, Massachusetts",1296,922,374,,,,1307,1538,1054
"25001012602","Census Tract 126.02, Barnstable County, Massachusetts",1907,1042,865,36613,52879,26176,1313,1450,1219
"25001012700","Census Tract 127, Barnstable County, Massachusetts",1965,1410,555,68554,80000,31922,1366,1393,1326
"25001012800","Census Tract 128, Barnstable County, Massachusetts",1701,1526,175,,,,1238,1301,1020
"25001012900","Census Tract 129, Barnstable County, Massachusetts",1671,1519,152,,,,1347,1309,1504
"25001013002","Census Tract 130.02, Barnstable County, Massachusetts",1454,1136,318,65625,69186,58077,1371,1296,1708
"25001013100","Census Tract 131, Barnstable County, Massachusetts",2207,2025,182,84391,84391,78750,1447,1415,2009
"25001013200","Census Tract 132, Barnstable County, Massachusetts",2109,1972,137,67060,66528,88869,1593,1558,1689
"25001013300","Census Tract 133, Barnstable County, Massachusetts",1425,1064,361,59306,74359,28782,1253,1389,1036
"25001013400","Census Tract 134, Barnstable County, Massachusetts",1558,1417,141,94722,95117,75179,1854,1885,1564
"25001013500","Census Tract 135, Barnstable County, Massachusetts",2454,2198,256,92905,96655,66000,1758,1774,1375
"25001013600","Census Tract 136, Barnstable County, Massachusetts",2116,1726,390,87574,83929,90395,1750,1795,1648
"25001013700","Census Tract 137, Barnstable County, Massachusetts",1795,1270,525,61361,84583,32356,1282,1500,904
"25001013800","Census Tract 138, Barnstable County, Massachusetts",2036,1600,436,71683,81848,60250,1605,1775,1139
"25001013900","Census Tract 139, Barnstable County, Massachusetts",2247,1961,286,85778,95138,41756,1537,1584,932
"25001014002","Census Tract 140.02, Barnstable County, Massachusetts",1977,1524,453,58820,66667,25369,1186,1394,1015
"25001014100","Census Tract 141, Barnstable County, Massachusetts",237,3,234,41938,,42125,1022,,1009
"25001014300","Census Tract 143, Barnstable County, Massachusetts",1827,1550,277,86302,93571,59911,1408,1406,1411
"25001014402","Census Tract 144.02, Barnstable County, Massachusetts",2503,2197,306,83403,83125,118750,1311,1294,1383
"25001014500","Census Tract 145, Barnstable County, Massachusetts",2103,1713,390,67476,73832,43155,1409,1388,1443
"25001014600","Census Tract 146, Barnstable County, Massachusetts",1826,1443,383,66645,71699,40281,1223,1261,1162
"25001014700","Census Tract 147, Barnstable County, Massachusetts",1791,1389,402,56683,63897,33611,1045,983,1157
"25001014800","Census Tract 148, Barnstable County, Massachusetts",1795,895,900,35536,59583,25513,921,913,1001
"25001014900","Census Tract 149, Barnstable County, Massachusetts",1793,1252,541,78750,97734,31467,1048,1197,934
"25001015001","Census Tract 150.01, Barnstable County, Massachusetts",1676,1440,236,75476,79914,40645,1439,1463,1367
"25001015002","Census Tract 150.02, Barnstable County, Massachusetts",1583,1310,273,60199,66875,33188,1329,1495,1237
"25001015100","Census Tract 151, Barnstable County, Massachusetts",1546,1355,191,70543,76273,40625,1554,1623,1220
"25001015200","Census Tract 152, Barnstable County, Massachusetts",1102,1028,74,83281,78571,113056,1721,1760,1358
"25001015300","Census Tract 153, Barnstable County, Massachusetts",1515,279,1236,28411,47411,22245,876,1098,798
"25001990000","Census Tract 9900, Barnstable County, Massachusetts",0,0,0,,,,,,
"25003900100","Census Tract 9001, Berkshire County, Massachusetts",1785,151,1634,17813,28365,17303,636,583,643
"25003900200","Census Tract 9002, Berkshire County, Massachusetts",1935,394,1541,28347,42794,23507,791,1066,758
"25003900300","Census Tract 9003, Berkshire County, Massachusetts",1142,901,241,48000,56106,23931,940,994,875
"25003900400","Census Tract 9004, Berkshire County, Massachusetts",2268,1545,723,37204,48785,22957,840,912,690
"25003900500","Census Tract 9005, Berkshire County, Massachusetts",1302,1079,223,69063,77036,43631,1198,1336,875
"25003900600","Census Tract 9006, Berkshire County, Massachusetts",1607,632,975,24351,40625,15879,827,938,816
"25003900700","Census Tract 9007, Berkshire County, Massachusetts",1227,983,244,55560,62457,30978,1008,1051,935
"25003900800","Census Tract 9008, Berkshire County, Massachusetts",2028,1826,202,71356,72784,53125,1198,1208,1149
"25003900900","Census Tract 9009, Berkshire County, Massachusetts",2229,1208,1021,58512,76630,37042,956,1142,871
"25003901100","Census Tract 9011, Berkshire County, Massachusetts",1616,1238,378,52328,61635,28472,876,957,742
"25003911100","Census Tract 9111, Berkshire County, Massachusetts",1163,1042,121,68036,69246,35848,1125,1190,916
"25003912100","Census Tract 9121, Berkshire County, Massachusetts",2792,2164,628,47013,59214,26625,1041,1185,644
"25003913100","Census Tract 9131, Berkshire County, Massachusetts",2450,1523,927,49634,63869,31484,950,1148,815
"25003914100","Census Tract 9141, Berkshire County, Massachusetts",2429,1721,708,58790,75393,33447,996,1236,743
"25003920101","Census Tract 9201.01, Berkshire County, Massachusetts",1380,1058,322,64583,83500,31170,1065,1147,1007
"25003920102","Census Tract 9201.02, Berkshire County, Massachusetts",895,649,246,84018,104792,36964,1239,1414,1018
"25003921300","Census Tract 9213, Berkshire County, Massachusetts",2043,866,1177,28289,55663,19128,719,1075,614
"25003921400","Census Tract 9214, Berkshire County, Massachusetts",877,547,330,36719,43347,30705,688,634,736
"25003921500","Census Tract 9215, Berkshire County, Massachusetts",1420,898,522,42341,49022,24750,742,841,657
"25003922100","Census Tract 9221, Berkshire County, Massachusetts",1252,705,547,39700,61208,19119,766,1079,575
"25003922200","Census Tract 9222, Berkshire County, Massachusetts",1651,1131,520,48958,60931,33167,799,925,682
"25003922300","Census Tract 9223, Berkshire County, Massachusetts",903,711,192,49787,67557,33816,824,981,708
"25003923100","Census Tract 9231, Berkshire County, Massachusetts",1406,1164,242,,,,910,972,692
"25003924100","Census Tract 9241, Berkshire County, Massachusetts",927,633,294,56027,84141,31319,1195,1406,998
"25003925100","Census Tract 9251, Berkshire County, Massachusetts",2690,1798,892,55588,71643,37407,1029,1151,952
"25003926100","Census Tract 9261, Berkshire County, Massachusetts",1387,1100,287,55781,71648,28292,1120,1231,879
"25003931100","Census Tract 9311, Berkshire County, Massachusetts",683,613,70,56625,59539,14167,885,899,645
"25003931300","Census Tract 9313, Berkshire County, Massachusetts",667,580,87,53250,58250,20417,984,986,963
"25003931400","Census Tract 9314, Berkshire County, Massachusetts",718,684,34,70125,72125,31250,1213,1229,775
"25003932200","Census Tract 9322, Berkshire County, Massachusetts",1018,941,77,66012,66492,64712,1060,1040,1295
"25003932300","Census Tract 9323, Berkshire County, Massachusetts",879,756,123,63555,66087,45521,1046,1119,642
"25003933200","Census Tract 9332, Berkshire County, Massachusetts",548,465,83,65278,70568,31406,1067,1118,954
"25003933300","Census Tract 9333, Berkshire County, Massachusetts",619,535,84,74688,77188,41591,1363,1444,1142
"25003933400","Census Tract 9334, Berkshire County, Massachusetts",1023,931,92,60859,67536,26563,943,975,632
"25003934200","Census Tract 9342, Berkshire County, Massachusetts",544,496,48,,,,1061,1045,1321
"25003934300","Census Tract 9343, Berkshire County, Massachusetts",831,708,123,65457,71250,27813,1127,1200,896
"25003935100","Census Tract 9351, Berkshire County, Massachusetts",1044,884,160,80968,94643,44688,1129,1150,1085
"25003935200","Census Tract 9352, Berkshire County, Massachusetts",2119,1783,336,52480,60852,28362,1053,1147,732
"25003935300","Census Tract 9353, Berkshire County, Massachusetts",1743,856,887,41188,60909,28058,805,957,689
"25005600100","Census Tract 6001, Bristol County, Massachusetts",1558,1035,523,72466,93705,60139,1477,1834,994
"25005600202","Census Tract 6002.02, Bristol County, Massachusetts",1850,1449,401,69451,79155,40462,1524,1584,1301
"25005600203","Census Tract 6002.03, Bristol County, Massachusetts",1851,1749,102,133021,136875,44063,2121,2191,1565
"25005600204","Census Tract 6002.04, Bristol County, Massachusetts",1290,1110,180,115273,121000,40750,2004,2207,1480
"25005610100","Census Tract 6101, Bristol County, Massachusetts",2102,1013,1089,73667,88705,57699,1331,1651,1109
"25005610202","Census Tract 6102.02, Bristol County, Massachusetts",1793,1576,217,122750,127622,81354,2036,2100,1778
"25005610203","Census Tract 6102.03, Bristol County, Massachusetts",2207,1934,273,102155,113378,39408,2057,2165,1204
"25005610204","Census Tract 6102.04, Bristol County, Massachusetts",2013,1289,724,103036,132528,60921,1419,2126,1055
"25005611101","Census Tract 6111.01, Bristol County, Massachusetts",1545,1301,244,93640,101920,64583,1712,1932,1406
"25005611102","Census Tract 6111.02, Bristol County, Massachusetts",1218,909,309,104844,119625,23994,1760,2076,756
"25005611201","Census Tract 6112.01, Bristol County, Massachusetts",989,793,196,,,,1821,2052,1013
"25005611202","Census Tract 6112.02, Bristol County, Massachusetts",2399,2077,322,81715,94899,53729,1544,1625,1238
"25005612100","Census Tract 6121, Bristol County, Massachusetts",1580,1384,196,93456,101233,24348,1876,2082,888
"25005612200","Census Tract 6122, Bristol County, Massachusetts",3194,2276,918,79429,92857,65510,1497,1721,1370
"25005613100","Census Tract 6131, Bristol County, Massachusetts",2728,2185,543,57219,63210,39857,1112,1253,957
"25005613300","Census Tract 6133, Bristol County, Massachusetts",2719,2547,172,75129,77065,45541,1404,1247,1703
"25005613400","Census Tract 6134, Bristol County, Massachusetts",1299,1136,163,75145,82857,37663,1504,1521,1436
"25005613600","Census Tract 6136, Bristol County, Massachusetts",1599,608,991,37750,58125,31157,942,1232,890
"25005613700","Census Tract 6137, Bristol County, Massachusetts",1763,959,804,46493,66647,40223,997,1420,882
"25005613800","Census Tract 6138, Bristol County, Massachusetts",2042,395,1647,29571,28981,29859,932,1512,887
"25005613901","Census Tract 6139.01, Bristol County, Massachusetts",1181,461,720,34787,68875,21525,956,1380,855
"25005613902","Census Tract 6139.02, Bristol County, Massachusetts",1860,1443,417,64316,74757,39044,1170,1353,978
"25005614000","Census Tract 6140, Bristol County, Massachusetts",1825,488,1337,40664,53594,22604,954,1377,873
"25005614101","Census Tract 6141.01, Bristol County, Massachusetts",2589,1604,985,56223,74896,34523,1270,1528,989
"25005614102","Census Tract 6141.02, Bristol County, Massachusetts",2430,2010,420,86528,91553,47880,1301,1507,893
"25005615100","Census Tract 6151, Bristol County, Massachusetts",2493,2270,223,,,,1711,1773,966
"25005616100","Census Tract 6161, Bristol County, Massachusetts",2184,2107,77,86288,88355,63075,1608,1652,
"25005617101","Census Tract 6171.01, Bristol County, Massachusetts",1659,1442,217,89160,97222,35404,1574,1788,1287
"25005617102","Census Tract 6171.02, Bristol County, Massachusetts",1413,1232,181,81769,92167,46607,1465,1586,927
"25005630101","Census Tract 6301.01, Bristol County, Massachusetts",1189,467,722,57344,89792,42188,1088,1896,976
"25005630102","Census Tract 6301.02, Bristol County, Massachusetts",1790,941,849,51779,59081,45453,1157,1356,1011
"25005630200","Census Tract 6302, Bristol County, Massachusetts",2713,2362,351,108832,114545,33817,1685,1824,841
"25005630300","Census Tract 6303, Bristol County, Massachusetts",2890,2508,382,89071,98696,32130,1675,1798,783
"25005630400","Census Tract 6304, Bristol County, Massachusetts",1941,1427,514,82411,105223,50769,1302,1523,969
"25005631100","Census Tract 6311, Bristol County, Massachusetts",3194,2464,730,61646,67300,43889,1446,1476,1356
"25005631200","Census Tract 6312, Bristol County, Massachusetts",2752,2040,712,89531,101277,23654,1474,1679,434
"25005631300","Census Tract 6313, Bristol County, Massachusetts",2075,1259,816,72359,98292,40106,1532,1958,1027
"25005631400","Census Tract 6314, Bristol County, Massachusetts",1094,170,924,32037,57955,29891,918,862,927
"25005631500","Census Tract 6315, Bristol County, Massachusetts",1005,546,459,61250,66458,41402,1264,1588,1100
"25005631600","Census Tract 6316, Bristol County, Massachusetts",1515,656,859,49949,71932,42617,1097,1536,963
"25005631700","Census Tract 6317, Bristol County, Massachusetts",2325,2014,311,80988,89250,36953,1592,1743,874
"25005631800","Census Tract 6318, Bristol County, Massachusetts",2827,1720,1107,72514,100000,39571,1285,1740,1016
"25005632100","Census Tract 6321, Bristol County, Massachusetts",2557,2416,141,81985,86127,36250,1423,1448,1198
"25005632200","Census Tract 6322, Bristol County, Massachusetts",2944,2389,555,,,,1373,1407,974
"25005633100","Census Tract 6331, Bristol County, Massachusetts",1853,1671,182,84173,90461,44815,1840,1967,1212
"25005633200","Census Tract 6332, Bristol County, Massachusetts",2159,1979,180,89814,89920,89435,1501,1558,964
"25005640100","Census Tract 6401, Bristol County, Massachusetts",2038,1024,1014,40819,68636,24079,890,1339,708
"25005640200","Census Tract 6402, Bristol County, Massachusetts",2746,581,2165,26113,59712,18359,690,833,683
"25005640300","Census Tract 6403, Bristol County, Massachusetts",1591,663,928,30665,47340,17136,646,868,474
"25005640400","Census Tract 6404, Bristol County, Massachusetts",1180,537,643,35147,51250,17402,721,1104,636
"25005640500","Census Tract 6405, Bristol County, Massachusetts",2253,734,1519,39678,64667,27986,825,1112,789
"25005640600","Census Tract 6406, Bristol County, Massachusetts",1898,561,1337,33636,50865,25099,763,1228,744
"25005640700","Census Tract 6407, Bristol County, Massachusetts",1231,767,464,43523,63625,28500,996,1343,922
"25005640800","Census Tract 6408, Bristol County, Massachusetts",1422,699,723,40268,67396,27639,792,1170,671
"25005640901","Census Tract 6409.01, Bristol County, Massachusetts",2187,519,1668,25464,52005,18533,737,935,720
"25005641000","Census Tract 6410, Bristol County, Massachusetts",1150,81,1069,19343,19031,19472,632,650,632
"25005641101","Census Tract 6411.01, Bristol County, Massachusetts",1007,40,967,,,,572,1179,567
"25005641200","Census Tract 6412, Bristol County, Massachusetts",1456,223,1233,30051,36806,27440,732,868,710
"25005641300","Census Tract 6413, Bristol County, Massachusetts",2374,371,2003,22463,46417,20400,676,,681
"25005641400","Census Tract 6414, Bristol County, Massachusetts",1135,175,960,26120,62361,24318,672,903,672
"25005641500","Census Tract 6415, Bristol County, Massachusetts",1081,237,844,33531,46078,26100,777,1341,752
"25005641600","Census Tract 6416, Bristol County, Massachusetts",985,459,526,39899,56607,36336,954,1031,942
"25005641700","Census Tract 6417, Bristol County, Massachusetts",2124,1209,915,50978,71620,34006,785,1225,719
"25005641800","Census Tract 6418, Bristol County, Massachusetts",911,328,583,51593,76964,45750,885,1450,819
"25005641900","Census Tract 6419, Bristol County, Massachusetts",1004,184,820,30339,40588,24405,692,732,686
"25005642000","Census Tract 6420, Bristol County, Massachusetts",1406,195,1211,26830,30720,26406,712,778,704
"25005642100","Census Tract 6421, Bristol County, Massachusetts",2208,465,1743,45855,56917,40156,969,670,983
"25005642200","Census Tract 6422, Bristol County, Massachusetts",1339,747,592,41977,64306,29938,907,1143,763
"25005642300","Census Tract 6423, Bristol County, Massachusetts",882,731,151,77097,90114,41422,1371,1484,1098
"25005642400","Census Tract 6424, Bristol County, Massachusetts",1305,701,604,46380,51117,35323,1024,1241,898
"25005642500","Census Tract 6425, Bristol County, Massachusetts",1852,1310,542,70644,75833,45962,1185,1284,1054
"25005644101","Census Tract 6441.01, Bristol County, Massachusetts",2348,1967,381,80129,86107,48009,1184,1256,940
"25005644102","Census Tract 6441.02, Bristol County, Massachusetts",1823,1446,377,81055,92969,41125,1098,1203,967
"25005644200","Census Tract 6442, Bristol County, Massachusetts",2704,2095,609,57004,63839,26390,1109,1161,1034
"25005645101","Census Tract 6451.01, Bristol County, Massachusetts",1871,1596,275,68240,72625,29844,1137,1280,864
"25005645102","Census Tract 6451.02, Bristol County, Massachusetts",2063,1840,223,,,,1420,1484,826
"25005645103","Census Tract 6451.03, Bristol County, Massachusetts",2091,1776,315,86109,91308,70649,1383,1518,984
"25005646101","Census Tract 6461.01, Bristol County, Massachusetts",3008,2400,608,69603,79246,35114,1100,1315,915
"25005646103","Census Tract 6461.03, Bristol County, Massachusetts",2025,1783,242,84255,97614,43250,1451,1527,971
"25005646104","Census Tract 6461.04, Bristol County, Massachusetts",1063,972,91,106544,106765,92031,1423,1372,1607
"25005650101","Census Tract 6501.01, Bristol County, Massachusetts",2183,1802,381,65121,68600,62736,1166,1253,856
"25005650102","Census Tract 6501.02, Bristol County, Massachusetts",2025,1266,759,50906,71250,30550,827,992,776
"25005650201","Census Tract 6502.01, Bristol County, Massachusetts",1283,814,469,48795,66711,40954,951,1042,907
"25005650202","Census Tract 6502.02, Bristol County, Massachusetts",885,589,296,48139,52417,31000,895,1178,738
"25005650300","Census Tract 6503, Bristol County, Massachusetts",1505,618,887,46996,65238,42043,753,850,734
"25005650400","Census Tract 6504, Bristol County, Massachusetts",1475,477,998,40139,64375,37905,837,1230,826
"25005650500","Census Tract 6505, Bristol County, Massachusetts",1322,479,843,39754,50096,37802,830,963,820
"25005650600","Census Tract 6506, Bristol County, Massachusetts",1293,172,1121,22520,44833,19640,780,1509,748
"25005650700","Census Tract 6507, Bristol County, Massachusetts",801,157,644,32344,50208,24583,817,764,823
"25005650800","Census Tract 6508, Bristol County, Massachusetts",1463,256,1207,26085,30000,25824,769,824,764
"25005650900","Census Tract 6509, Bristol County, Massachusetts",1113,242,871,20778,77778,16401,528,1315,406
"25005651001","Census Tract 6510.01, Bristol County, Massachusetts",1235,701,534,41776,54798,26161,1058,1598,908
"25005651002","Census Tract 6510.02, Bristol County, Massachusetts",1513,999,514,57526,65560,29955,911,948,870
"25005651100","Census Tract 6511, Bristol County, Massachusetts",1615,433,1182,31036,44550,20000,779,791,771
"25005651200","Census Tract 6512, Bristol County, Massachusetts",840,52,788,38571,38571,38750,935,850,938
"25005651300","Census Tract 6513, Bristol County, Massachusetts",876,279,597,28864,65104,18491,842,1377,765
"25005651400","Census Tract 6514, Bristol County, Massachusetts",1314,433,881,35625,61181,27523,906,1404,803
"25005651500","Census Tract 6515, Bristol County, Massachusetts",1292,609,683,40000,51302,23063,839,1096,650
"25005651600","Census Tract 6516, Bristol County, Massachusetts",1608,971,637,51532,54607,36806,942,1066,913
"25005651700","Census Tract 6517, Bristol County, Massachusetts",936,198,738,,,,673,1542,620
"25005651800","Census Tract 6518, Bristol County, Massachusetts",1110,74,1036,13399,120714,12972,476,,445
"25005651900","Census Tract 6519, Bristol County, Massachusetts",796,133,663,26528,30625,23625,678,1146,654
"25005652000","Census Tract 6520, Bristol County, Massachusetts",1033,444,589,32284,41071,26743,919,1157,846
"25005652100","Census Tract 6521, Bristol County, Massachusetts",1102,615,487,43636,49656,31188,908,1329,854
"25005652200","Census Tract 6522, Bristol County, Massachusetts",1212,893,319,64914,75223,38466,988,1122,898
"25005652300","Census Tract 6523, Bristol County, Massachusetts",1257,426,831,35141,53382,25893,821,1175,696
"25005652400","Census Tract 6524, Bristol County, Massachusetts",1154,410,744,30369,31875,26207,785,927,743
"25005652500","Census Tract 6525, Bristol County, Massachusetts",1046,306,740,27793,45000,26568,737,907,721
"25005652600","Census Tract 6526, Bristol County, Massachusetts",951,188,763,29544,40735,29345,754,838,741
"25005652700","Census Tract 6527, Bristol County, Massachusetts",1537,294,1243,22394,67826,17713,734,1381,696
"25005652800","Census Tract 6528, Bristol County, Massachusetts",1366,1116,250,55000,58750,40500,1175,1457,805
"25005653101","Census Tract 6531.01, Bristol County, Massachusetts",2613,1715,898,59725,74543,21471,1131,1334,635
"25005653102","Census Tract 6531.02, Bristol County, Massachusetts",1391,1305,86,84925,86397,68750,1775,1832,1281
"25005653203","Census Tract 6532.03, Bristol County, Massachusetts",1913,1437,476,58250,62390,40795,1233,1265,1197
"25005653204","Census Tract 6532.04, Bristol County, Massachusetts",1170,961,209,71852,82656,49904,1544,1632,1172
"25005653301","Census Tract 6533.01, Bristol County, Massachusetts",2333,1674,659,57948,73646,19229,1035,1353,747
"25005653304","Census Tract 6533.04, Bristol County, Massachusetts",1292,1150,142,,,,1461,1574,1106
"25005654100","Census Tract 6541, Bristol County, Massachusetts",2539,2370,169,85142,89779,53866,1176,1232,996
"25005654200","Census Tract 6542, Bristol County, Massachusetts",1368,1060,308,55137,63000,22417,994,1304,741
"25005655100","Census Tract 6551, Bristol County, Massachusetts",1580,1345,235,74500,77656,44279,1271,1392,918
"25005655200","Census Tract 6552, Bristol County, Massachusetts",1982,1151,831,43203,60402,20313,889,1061,840
"25005655300","Census Tract 6553, Bristol County, Massachusetts",1423,951,472,61107,72750,25200,1015,1429,797
"25005655400","Census Tract 6554, Bristol County, Massachusetts",1702,1453,249,68242,69414,59345,1321,1394,1153
